tx_id,timestamp,vin_sz,vout_sz
321595350,1515393720,1,1
321595349,1515393719,1,2
321595348,1515393719,1,2
321595347,1515393714,1,2
321595346,1515393701,16,8
321595345,1515393712,1,2
321595344,1515392874,507,1
321595343,1515393703,22,2
321595342,1515393489,1,95
321595341,1515393700,2,2
321595340,1515393698,201,132
321595339,1515393698,16,1
321595338,1515393696,1,2
321595337,1515393696,1,2
321595334,1515393693,1,2
321595333,1515394139,1,2
321595332,1515394139,2,3
321595331,1515394139,2,2
321595330,1515394139,1,2
321595329,1515394137,2,1
321595328,1515394136,1,2
321595327,1515394135,1,2
321595326,1515394135,2,2
321595325,1515394135,4,1
321595323,1515394133,1,1
321595322,1515394133,1,2
321595321,1515394132,1,3
321595320,1515394132,1,2
321595319,1515394132,1,2
321595318,1515394131,1,2
321595317,1515394130,1,2
321595316,1515394130,1,1
321595315,1515394129,1,2
321595314,1515394129,7,2
321595313,1515394129,1,2
321595312,1515394124,1,2
321595311,1515394124,3,2
321595310,1515394123,2,1
321595308,1515394122,2,2
321595307,1515394122,1,2
321595306,1515394118,5,2
321595305,1515394120,1,2
321595304,1515394120,1,1
321595303,1515394119,1,2
321595302,1515394119,1,2
321595301,1515394119,1,2
321595300,1515394118,1,2
321595299,1515394118,1,2
321595298,1515394118,1,1
321595297,1515394117,1,2
321595296,1515394117,1,2
321595295,1515394117,1,2
321595294,1515394117,1,2
321595293,1515394116,9,2
321595292,1515394116,1,2
321595291,1515394116,1,1
321595290,1515394115,1,2
321595289,1515394115,9,3
321595288,1515394114,1,2
321595287,1515394114,1,2
321595286,1515394114,2,5
321595285,1515394114,1,2
321595284,1515394113,1,2
321595283,1515394113,1,2
321595282,1515394112,1,2
321595281,1515394112,1,2
321595280,1515394111,1,2
321595279,1515394110,1,2
321595278,1515394109,1,2
321595277,1515394107,2,2
321595276,1515394107,1,2
321595275,1515394106,1,2
321595274,1515394106,1,2
321595273,1515394105,1,2
321595272,1515394104,1,2
321595271,1515394104,1,2
321595270,1515394103,1,2
321595269,1515394103,1,1
321595268,1515394102,2,2
321595267,1515394102,2,1
321595266,1515394102,1,2
321595265,1515394101,1,3
321595264,1515394100,23,2
321595263,1515394100,4,2
321595262,1515394100,1,2
321595261,1515394092,1,33
321595260,1515394100,1,2
321595259,1515394099,1,2
321595258,1515394099,1,2
321595257,1515394099,1,2
321595256,1515394092,4,7
321595255,1515394098,3,2
321595254,1515394098,1,2
321595253,1515394098,1,2
321595252,1515394098,1,2
321595251,1515394098,1,2
321595250,1515394097,3,1
321595249,1515394097,1,2
321595248,1515394089,1,2
321595247,1515394095,1,2
321595246,1515394095,2,2
321595245,1515394095,1,2
321595244,1515394094,1,2
321595243,1515394094,2,2
321595242,1515394093,1,2
321595241,1515394093,1,2
321595240,1515394093,1,20
321595239,1515394093,1,2
321595238,1515394092,1,2
321595237,1515394092,1,2
321595236,1515394092,1,2
321595235,1515394091,1,2
321595234,1515394091,1,3
321595233,1515394091,1,2
321595231,1515394090,5,2
321595230,1515394089,1,2
321595229,1515394089,1,1
321595228,1515394087,1,2
321595227,1515394087,1,2
321595226,1515394087,1,2
321595225,1515394086,1,1
321595224,1515394085,1,2
321595223,1515394085,1,2
321595222,1515394085,2,2
321595221,1515394085,1,2
321595220,1515394085,1,2
321595219,1515394084,1,2
321595218,1515394083,1,2
321595217,1515394082,1,2
321595216,1515394081,1,2
321595215,1515394081,16,2
321595214,1515394081,1,2
321595213,1515394080,1,2
321595212,1515394080,1,2
321595211,1515394071,1,2
321595210,1515394067,1,2
321595209,1515394070,1,2
321595208,1515394069,1,2
321595207,1515394068,1,2
321595205,1515394067,2,2
321595204,1515394067,1,2
321595203,1515394066,1,2
321595202,1515394064,1,2
321595201,1515394064,1,2
321595200,1515394063,2,2
321595199,1515394063,1,2
321595198,1515394062,1,2
321595197,1515394061,1,2
321595196,1515394060,1,2
321595195,1515394060,1,2
321595194,1515394060,1,2
321595193,1515394059,1,2
321595192,1515394058,1,2
321595191,1515394057,1,2
321595190,1515394057,2,2
321595189,1515394057,1,2
321595188,1515394057,2,2
321595187,1515394055,2,2
321595186,1515394055,1,2
321595185,1515394054,1,2
321595184,1515394054,1,2
321595183,1515394053,1,2
321595182,1515394052,1,2
321595181,1515394050,1,2
321595180,1515394049,1,2
321595179,1515394049,1,2
321595178,1515394049,1,3
321595177,1515394047,2,2
321595176,1515394047,2,2
321595175,1515394046,1,2
321595174,1515394046,1,2
321595173,1515394045,2,2
321595172,1515394045,1,2
321595171,1515394045,2,2
321595170,1515394044,2,3
321595169,1515394044,2,2
321595168,1515394043,1,2
321595167,1515394042,1,2
321595166,1515394042,1,2
321595165,1515394041,1,2
321595164,1515394041,1,2
321595163,1515394040,1,3
321595162,1515394039,1,3
321595161,1515394039,1,2
321595160,1515394039,1,2
321595159,1515394031,1,2
321595158,1515394037,1,1
321595157,1515394037,1,1
321595156,1515394037,1,2
321595155,1515394036,1,2
321595153,1515394035,1,1
321595152,1515394034,2,2
321595151,1515394034,1,2
321595150,1515394034,1,1
321595149,1515394032,1,2
321595148,1515394032,1,2
321595147,1515394031,1,2
321595146,1515394031,1,1
321595144,1515394031,1,2
321595142,1515394030,1,2
321595141,1515394028,1,2
321595140,1515394028,1,2
321595139,1515394027,1,2
321595137,1515394022,1,1
321595136,1515394022,1,2
321595135,1515394022,1,2
321595134,1515394021,1,2
321595133,1515394020,1,2
321595132,1515394018,4,9
321595130,1515394017,1,2
321595129,1515394016,1,2
321595128,1515394013,1,2
321595127,1515394013,2,3
321595126,1515394013,1,2
321595125,1515394013,1,2
321595124,1515394012,5,1
321595123,1515394011,1,2
321595122,1515394010,3,2
321595121,1515393986,1,33
321595120,1515393779,62,2
321595119,1515394006,1,2
321595118,1515394006,1,9
321595116,1515394005,1,2
321595115,1515394005,1,2
321595114,1515394005,1,2
321595113,1515394004,1,2
321595112,1515394004,1,2
321595111,1515394004,1,2
321595110,1515394004,1,2
321595108,1515393998,1,2
321595107,1515393998,1,2
321595106,1515393996,1,2
321595105,1515393995,1,2
321595104,1515393994,1,2
321595103,1515393994,1,4
321595102,1515393993,1,1
321595101,1515393992,1,2
321595100,1515393991,2,10
321595099,1515393990,1,1
321595098,1515393988,3,1
321595097,1515393988,2,2
321595096,1515393987,1,2
321595095,1515393986,3,2
321595094,1515393986,1,2
321595093,1515393986,2,2
321595092,1515393984,1,2
321595091,1515393983,73,2
321595090,1515393984,1,2
321595089,1515393983,1,2
321595088,1515393983,2,1
321595087,1515393981,1,1
321595086,1515393981,1,1
321595085,1515393981,1,2
321595084,1515393981,1,2
321595083,1515393981,1,2
321595082,1515393981,1,2
321595081,1515393980,1,2
321595080,1515393979,1,2
321595079,1515393978,1,2
321595078,1515393978,1,2
321595077,1515393978,1,57
321595076,1515393978,1,2
321595075,1515393978,1,2
321595074,1515393977,1,2
321595073,1515393976,1,2
321595072,1515393976,2,1
321595071,1515393976,1,2
321595070,1515393976,1,3
321595069,1515393976,1,2
321595068,1515393976,1,2
321595067,1515393974,1,2
321595066,1515393974,1,2
321595065,1515393974,1,2
321595064,1515393973,1,27
321595063,1515393973,1,2
321595062,1515393973,1,2
321595061,1515393972,1,2
321595060,1515393972,2,3
321595059,1515393971,1,2
321595058,1515393971,1,2
321595057,1515393971,1,2
321595055,1515393971,1,1
321595054,1515393970,1,1
321595053,1515393970,1,2
321595052,1515393969,1,2
321595051,1515393968,1,2
321595049,1515393967,28,3
321595048,1515393967,1,2
321595047,1515393966,1,2
321595046,1515393966,1,2
321595045,1515393957,20,2
321595044,1515393965,1,2
321595043,1515393965,1,2
321595042,1515393965,1,2
321595041,1515393964,1,1
321595040,1515393964,1,2
321595039,1515393964,1,2
321595038,1515393963,2,2
321595037,1515393963,1,2
321595036,1515393962,3,2
321595035,1515393961,4,5
321595034,1515393959,1,2
321595033,1515393958,1,2
321595032,1515393958,1,2
321595031,1515393958,1,2
321595030,1515393916,167,1
321595029,1515393958,1,2
321595028,1515393957,1,2
321595027,1515393957,1,2
321595026,1515393851,1,603
321595025,1515393956,2,2
321595024,1515393957,1,2
321595023,1515393956,5,2
321595022,1515393955,1,2
321595020,1515393954,3,1
321595019,1515393954,1,2
321595018,1515393954,1,2
321595017,1515393954,1,3
321595016,1515393954,1,2
321595015,1515393926,2,2
321595014,1515393952,1,2
321595013,1515393952,1,2
321595012,1515393951,1,2
321595011,1515393951,2,3
321595010,1515393950,1,15
321595009,1515393949,1,2
321595008,1515393949,1,2
321595007,1515393949,1,29
321595006,1515393949,1,2
321595005,1515393948,1,2
321595004,1515393923,1,2
321595003,1515393948,1,2
321595002,1515393948,1,2
321595001,1515393947,7,2
321595000,1515393948,1,2
321594999,1515393912,79,2
321594998,1515393946,11,10
321594997,1515393947,1,3
321594996,1515393947,1,2
321594995,1515393947,1,2
321594993,1515393932,2,4
321594992,1515393946,4,2
321594991,1515393946,1,3
321594990,1515393945,4,2
321594989,1515393945,1,1
321594988,1515393945,2,2
321594986,1515393920,48,2
321594985,1515393945,1,2
321594984,1515393896,8,2
321594983,1515393944,1,1
321594982,1515393944,1,2
321594981,1515393944,1,3
321594980,1515393942,1,2
321594979,1515393937,4,1
321594978,1515393942,1,3
321594976,1515393942,1,2
321594974,1515393941,1,3
321594973,1515393941,1,2
321594972,1515393940,1,2
321594971,1515393940,1,2
321594970,1515393940,1,2
321594969,1515393940,1,2
321594968,1515393940,2,3
321594967,1515393940,1,2
321594966,1515393939,1,1
321594965,1515393939,1,3
321594964,1515393939,1,2
321594963,1515393939,1,3
321594962,1515393938,1,1
321594961,1515393938,1,2
321594960,1515393938,1,3
321594959,1515393937,100,1
321594956,1515393935,1,2
321594955,1515393935,1,2
321594954,1515393927,1,2
321594953,1515393934,1,2
321594952,1515393933,1,2
321594951,1515393933,1,2
321594950,1515393933,1,2
321594949,1515393933,1,2
321594948,1515393932,2,2
321594947,1515393931,1,2
321594946,1515393930,1,2
321594945,1515393928,1,2
321594944,1515393929,1,2
321594943,1515393928,1,2
321594942,1515393929,1,2
321594941,1515393928,1,2
321594940,1515393928,1,2
321594939,1515393929,1,2
321594938,1515393928,1,2
321594937,1515393928,1,2
321594936,1515393928,1,2
321594935,1515393795,1,2
321594934,1515393927,50,1
321594933,1515393927,2,3
321594932,1515393927,2,2
321594931,1515393927,1,2
321594930,1515393925,1,2
321594929,1515393925,1,2
321594928,1515393924,1,2
321594927,1515393924,1,3
321594926,1515393924,1,2
321594925,1515393923,1,2
321594924,1515393923,3,2
321594923,1515393923,1,2
321594922,1515393923,1,2
321594921,1515393923,1,2
321594920,1515393915,1,2
321594919,1515393787,499,2
321594918,1515393831,1,2
321594916,1515393899,1,99
321594915,1515393920,4,2
321594914,1515393920,2,2
321594913,1515393856,1,2
321594912,1515393920,1,2
321594911,1515393920,1,2
321594910,1515393895,1,2
321594909,1515393919,1,1
321594908,1515393919,2,2
321594907,1515393919,1,2
321594906,1515393918,1,1
321594905,1515393869,1,100
321594904,1515393789,1,2
321594903,1515393917,3,2
321594902,1515393916,1,7
321594901,1515393835,4,3
321594900,1515393822,1,3
321594899,1515393913,1,2
321594898,1515393809,1,2
321594897,1515393756,1,2
321594896,1515393787,1,2
321594895,1515393812,1,1
321594894,1515393884,1,2
321594893,1515392875,507,1
321594892,1515393792,1,2
321594891,1515393914,1,6
321594890,1515393914,1,2
321594889,1515393821,1,2
321594888,1515393914,18,10
321594887,1515393868,1,2
321594886,1515393774,1,3
321594885,1515393913,1,2
321594884,1515393818,1,2
321594883,1515393808,2,98
321594882,1515393881,1,2
321594881,1515393784,1,1
321594880,1515393864,1,2
321594879,1515393912,2,72
321594878,1515393790,1,2
321594877,1515393755,2,3
321594876,1515393857,2,2
321594875,1515393819,2,1
321594874,1515393912,1,2
321594873,1515393836,1,2
321594872,1515393872,1,2
321594871,1515393792,1,2
321594870,1515393853,1,2
321594869,1515393911,1,2
321594868,1515393820,1,2
321594867,1515393827,1,2
321594865,1515393861,2,2
321594864,1515393896,1,2
321594863,1515393740,1,2
321594862,1515393793,1,2
321594861,1515393814,1,2
321594860,1515393777,1,2
321594859,1515393780,12,2
321594858,1515393873,1,2
321594857,1515393819,1,2
321594856,1515393755,50,2
321594855,1515393815,1,2
321594854,1515393874,1,2
321594853,1515393781,10,15
321594852,1515393780,2,98
321594851,1515393828,1,2
321594850,1515393816,1,2
321594849,1515393838,1,2
321594848,1515393910,2,2
321594847,1515393910,1,2
321594846,1515393794,1,2
321594845,1515393784,1,2
321594844,1515393800,1,2
321594843,1515393776,1,2
321594842,1515393836,1,2
321594841,1515393909,1,2
321594839,1515393841,1,2
321594838,1515393816,1,2
321594836,1515393818,1,2
321594835,1515393844,1,2
321594834,1515393798,1,2
321594833,1515393891,1,2
321594832,1515393846,7,2
321594831,1515393793,1,1
321594830,1515393863,1,2
321594829,1515393794,3,2
321594828,1515393864,1,2
321594827,1515393813,1,1
321594826,1515393785,1,1
321594825,1515393871,1,2
321594824,1515393826,1,1
321594823,1515393814,11,8
321594822,1515393817,1,1
321594821,1515393808,1,2
321594820,1515393746,1,2
321594819,1515393908,1,2
321594818,1515393866,1,2
321594817,1515393748,1,3
321594816,1515393806,1,2
321594815,1515393821,1,2
321594814,1515393875,1,2
321594813,1515393883,1,2
321594812,1515393826,1,603
321594811,1515393882,1,2
321594810,1515393851,2,2
321594809,1515393820,1,3
321594808,1515393800,1,1
321594807,1515393818,1,2
321594806,1515393831,1,2
321594805,1515393845,11,2
321594804,1515393807,4,2
321594802,1515393861,1,2
321594801,1515393780,1,2
321594800,1515393818,2,2
321594799,1515393850,2,2
321594798,1515393863,1,3
321594797,1515393852,1,2
321594796,1515393825,1,2
321594795,1515393776,1,2
321594794,1515393879,1,2
321594793,1515393794,1,2
321594792,1515393791,1,2
321594791,1515393785,1,2
321594790,1515393832,1,2
321594789,1515393770,1,2
321594788,1515393874,1,2
321594787,1515393838,1,2
321594786,1515393795,3,2
321594785,1515393806,1,1
321594784,1515393895,1,2
321594783,1515393876,12,7
321594782,1515393905,1,1
321594781,1515393750,5,95
321594780,1515393767,1,2
321594779,1515393905,1,2
321594778,1515393905,1,2
321594777,1515393889,2,1
321594776,1515393905,1,1
321594775,1515393905,1,2
321594773,1515393903,1,2
321594772,1515393902,1,2
321594771,1515393902,1,3
321594770,1515393902,1,2
321594769,1515393902,1,2
321594768,1515393901,1,2
321594767,1515393900,1,2
321594766,1515393900,6,1
321594765,1515393899,3,2
321594764,1515393897,36,1
321594763,1515393897,1,2
321594762,1515393897,1,2
321594761,1515393896,1,1
321594760,1515393895,1,2
321594757,1515393891,3,2
321594755,1515393890,1,2
321594754,1515393888,1,3
321594753,1515393886,1,1
321594752,1515393885,3,2
321594751,1515393884,1,2
321594749,1515393880,2,2
321594748,1515393879,1,1
321594747,1515393878,1,3
321594746,1515393877,2,2
321594745,1515393877,2,2
321594744,1515393877,1,1
321594743,1515393876,1,2
321594742,1515393873,1,1
321594739,1515393865,1,2
321594738,1515393864,2,2
321594737,1515393864,1,2
321594735,1515393861,39,39
321594734,1515393861,1,2
321594733,1515393860,36,1
321594732,1515393861,1,2
321594731,1515393861,1,2
321594730,1515393860,12,2
321594728,1515393859,1,2
321594726,1515393856,1,2
321594725,1515393855,1,2
321594724,1515393855,1,2
321594723,1515393854,3,1
321594722,1515393853,1,2
321594721,1515393852,2,2
321594720,1515393850,5,2
321594718,1515393849,1,1
321594717,1515393848,1,2
321594715,1515393847,1,1
321594714,1515393847,1,2
321594712,1515393847,2,1
321594710,1515393846,1,2
321594709,1515393845,1,2
321594707,1515393844,1,2
321594706,1515393844,2,2
321594704,1515393844,1,1
321594702,1515393843,1,2
321594699,1515393841,1,2
321594698,1515393841,1,2
321594697,1515393840,1,1
321594696,1515393840,1,2
321594695,1515393839,1,2
321594694,1515393839,1,3
321594693,1515393839,1,2
321594692,1515393838,1,2
321594691,1515393838,1,2
321594690,1515393837,1,2
321594689,1515393836,1,1
321594688,1515393836,1,1
321594687,1515393836,3,2
321594686,1515393836,2,2
321594685,1515393835,1,2
321594684,1515393834,2,2
321594683,1515393833,1,1
321594682,1515393833,1,2
321594681,1515393832,2,2
321594680,1515393832,1,2
321594679,1515393831,1,2
321594678,1515393829,42,2
321594677,1515393830,2,2
321594676,1515393830,3,1
321594675,1515393829,1,2
321594674,1515393829,2,2
321594673,1515393826,1,2
321594672,1515393826,1,1
321594671,1515393826,1,2
321594670,1515393825,1,2
321594669,1515393821,1,2
321594668,1515393823,2,2
321594667,1515393821,1,2
321594666,1515393821,1,2
321594665,1515393821,1,1
321594664,1515393821,4,2
321594663,1515393820,2,2
321594662,1515393819,1,2
321594661,1515393819,2,2
321594660,1515393817,1,12
321594659,1515393816,1,2
321594658,1515393814,1,2
321594657,1515393814,1,2
321594656,1515393813,36,1
321594654,1515393812,1,2
321594653,1515393812,1,2
321594652,1515393811,1,2
321594651,1515393810,4,10
321594650,1515393808,1,2
321594649,1515393808,1,1
321594648,1515393807,4,2
321594647,1515393807,1,2
321594646,1515393806,1,2
321594645,1515393806,1,2
321594644,1515393805,1,2
321594643,1515393804,1,2
321594642,1515393804,1,2
321594641,1515393804,1,2
321594640,1515393803,1,2
321594638,1515393802,1,2
321594636,1515393802,1,2
321594635,1515393801,1,2
321594634,1515393800,3,2
321594633,1515393796,1,2
321594632,1515393796,1,2
321594631,1515393795,1,1
321594630,1515393794,1,2
321594627,1515393790,1,2
321594626,1515393789,4,8
321594625,1515393789,1,2
321594624,1515393789,1,3
321594623,1515393789,1,2
321594622,1515393789,1,2
321594620,1515393788,2,2
321594617,1515393786,1,2
321594616,1515393786,1,2
321594615,1515393785,2,2
321594614,1515393785,2,2
321594613,1515393784,3,6
321594611,1515393782,1,2
321594610,1515393782,1,2
321594609,1515393780,1,1
321594608,1515393780,100,1
321594607,1515393779,2,1
321594606,1515393775,1,9
321594605,1515393775,2,2
321594604,1515393775,2,2
321594602,1515393775,1,2
321594601,1515393775,4,2
321594600,1515393775,1,2
321594599,1515393773,1,2
321594598,1515393773,1,2
321594597,1515393771,1,2
321594596,1515393771,1,1
321594595,1515393770,1,2
321594594,1515393770,1,2
321594593,1515393770,2,2
321594592,1515393768,1,6
321594590,1515393767,5,2
321594589,1515393766,3,1
321594588,1515393766,1,2
321594586,1515393762,5,1
321594585,1515393762,1,2
321594584,1515393762,1,2
321594582,1515393760,36,1
321594581,1515393762,4,2
321594580,1515393760,1,2
321594579,1515393760,1,2
321594578,1515393760,2,2
321594577,1515393760,1,2
321594576,1515393759,2,2
321594575,1515393759,1,2
321594574,1515393759,1,2
321594573,1515393758,1,1
321594572,1515393756,1,2
321594571,1515393756,3,2
321594570,1515393756,1,2
321594569,1515393756,1,2
321594568,1515393733,1,1
321594567,1515393732,1,2
321594566,1515393755,1,2
321594565,1515393754,1,2
321594564,1515393754,1,2
321594563,1515393749,2,2
321594562,1515393750,1,2
321594561,1515393747,1,2
321594560,1515393746,1,2
321594559,1515393746,1,2
321594558,1515393745,2,3
321594557,1515393743,1,2
321594556,1515393743,1,2
321594555,1515393743,1,2
321594554,1515393742,1,2
321594553,1515393741,1,2
321594552,1515393741,1,2
321594551,1515393740,1,2
321594549,1515392864,507,1
321594548,1515393738,1,1
321594547,1515393738,1,2
321594546,1515393738,1,2
321594544,1515393738,1,2
321594543,1515393737,1,2
321594542,1515393737,1,2
321594541,1515393737,1,1
321594540,1515393737,1,2
321594539,1515393737,1,2
321594538,1515393736,1,2
321594537,1515393735,2,2
321594536,1515393735,1,2
321594535,1515393735,1,8
321594534,1515393734,1,2
321594533,1515393733,1,25
321594532,1515393733,1,2
321594531,1515393723,505,2
321594530,1515393732,2,1
321594529,1515393732,1,2
321594528,1515393725,10,1
321594527,1515393721,5,2
321594526,1515393729,2,2
321594525,1515393210,1,101
321594524,1515393729,1,2
321594523,1515393728,2,2
321594522,1515393727,2,2
321594521,1515393727,1,2
321594520,1515393726,1,2
321594519,1515393726,1,2
321594518,1515393726,4,4
321594517,1515393726,1,1
321594516,1515393726,1,2
321594515,1515393725,1,1
321594514,1515393725,1,2
321594513,1515393724,1,1
321594512,1515393724,1,2
321594511,1515393724,1,2
321594510,1515393724,1,2
321594509,1515393722,1,2
321594508,1515393722,1,2
321594507,1515393720,122,1
321594506,1515393722,1,2
321594505,1515393721,1,2
321594504,1515393721,1,2
321594503,1515393720,1,2
321594502,1515393719,1,4
321594501,1515393719,1,1
321594500,1515393719,1,2
321594499,1515393718,1,2
321594498,1515393717,1,2
321594497,1515393717,1,1
321594496,1515393716,2,1
321594495,1515393716,1,2
321594494,1515393715,1,4
321594493,1515393714,1,2
321594492,1515393714,2,2
321594491,1515393713,1,8
321594490,1515393713,1,3
321594489,1515393713,1,2
321594488,1515393713,1,2
321594487,1515393712,1,2
321594486,1515393712,1,2
321594485,1515393712,1,2
321594484,1515393712,1,2
321594483,1515393712,3,2
321594482,1515393711,1,2
321594479,1515393710,2,2
321594478,1515393710,1,2
321594477,1515393710,2,2
321594476,1515393710,1,2
321594475,1515393709,2,1
321594474,1515393708,1,2
321594473,1515393708,2,2
321594472,1515393708,1,2
321594471,1515393708,1,2
321594470,1515393708,1,2
321594469,1515393706,1,1
321594468,1515393708,1,2
321594467,1515393707,1,2
321594466,1515393707,1,2
321594465,1515393707,1,2
321594464,1515393707,1,2
321594463,1515393706,1,2
321594462,1515393706,1,2
321594461,1515393706,1,2
321594460,1515393706,1,2
321594459,1515393706,1,2
321594458,1515393705,1,2
321594457,1515393705,1,2
321594456,1515393705,1,2
321594455,1515393704,1,2
321594454,1515393699,7,2
321594453,1515393703,1,3
321594451,1515393669,7,12
321594450,1515393701,1,1
321594449,1515393701,1,2
321594448,1515393700,1,2
321594447,1515393700,1,2
321594446,1515393180,1,101
321594445,1515393700,2,2
321594444,1515393700,1,2
321594443,1515393698,100,1
321594442,1515393699,1,2
321594441,1515393699,2,1
321594440,1515393699,2,2
321594439,1515393698,1,2
321594438,1515393698,1,1
321594437,1515393697,1,2
321594436,1515393697,2,2
321594435,1515393697,1,2
321594434,1515393695,1,2
321594433,1515393694,1,2
321594432,1515393694,1,2
321594431,1515393694,1,2
321594430,1515393693,1,2
321594429,1515393693,1,2
321594428,1515393690,1,2
321594427,1515393689,1,2
321594426,1515393689,1,2
321594425,1515393688,5,1
321594422,1515393688,1,2
321594421,1515393688,1,2
321594420,1515393688,1,8
321594419,1515393688,1,2
321594418,1515393688,1,2
321594417,1515393688,1,2
321594416,1515393687,1,1
321594415,1515393687,1,2
321594414,1515393686,1,8
321594413,1515393685,2,2
321594412,1515393685,13,2
321594411,1515393685,2,2
321594410,1515393685,2,2
321594409,1515393684,1,2
321594408,1515393684,1,2
321594407,1515393684,1,2
321594406,1515393684,1,2
321594405,1515393684,1,2
321594404,1515393683,1,2
321594403,1515393682,1,2
321594402,1515393682,1,3
321594401,1515393680,1,2
321594400,1515393680,2,2
321594399,1515393680,1,2
321594398,1515393680,1,2
321594397,1515393679,1,2
321594396,1515393679,3,11
321594395,1515393679,1,1
321594394,1515393679,1,3
321594393,1515393679,1,2
321594392,1515393678,1,2
321594391,1515393677,1,1
321594389,1515393676,3,2
321594388,1515393676,1,2
321594387,1515393676,1,1
321594386,1515393620,50,1
321594385,1515393676,1,2
321594384,1515393675,1,2
321594383,1515393675,1,2
321594382,1515393674,2,2
321594381,1515393674,1,1
321594380,1515393673,1,2
321594379,1515393673,2,1
321594378,1515393673,1,2
321594377,1515393614,1,2
321594376,1515393671,16,2
321594375,1515393671,3,2
321594374,1515393672,1,2
321594373,1515393671,1,2
321594372,1515393671,1,2
321594371,1515393670,1,2
321594370,1515393669,1,2
321594369,1515393669,1,3
321594368,1515393668,1,2
321594367,1515393658,1,2
321594366,1515393667,1,1
321594365,1515393666,4,2
321594364,1515393666,1,1
321594363,1515393666,1,2
321594362,1515393665,2,2
321594361,1515393664,2,2
321594360,1515393655,1,2
321594358,1515393663,1,2
321594357,1515393663,1,2
321594356,1515393662,1,2
321594355,1515393661,1,2
321594354,1515393661,1,2
321594353,1515393660,1,2
321594352,1515393659,1,2
321594351,1515393657,1,2
321594350,1515393658,1,2
321594349,1515393658,1,2
321594348,1515393657,1,2
321594347,1515393656,1,2
321594346,1515393655,1,5
321594345,1515393654,1,1
321594344,1515393654,1,2
321594343,1515393651,1,2
321594342,1515393650,1,2
321594341,1515393650,5,1
321594340,1515393649,1,2
321594339,1515393649,2,2
321594338,1515393648,1,3
321594337,1515393648,1,2
321594336,1515393647,1,2
321594335,1515393647,1,2
321594334,1515393647,1,2
321594333,1515393647,1,3
321594332,1515393646,1,2
321594331,1515393646,1,2
321594330,1515393646,1,2
321594329,1515393645,1,2
321594328,1515393645,1,2
321594327,1515393543,50,2
321594326,1515393644,1,2
321594324,1515393642,1,2
321594323,1515393641,1,2
321594322,1515393640,1,2
321594321,1515393640,1,2
321594320,1515393640,1,2
321594319,1515393639,1,2
321594318,1515393639,1,2
321594317,1515393638,1,3
321594316,1515393637,1,2
321594315,1515393636,1,2
321594314,1515393636,5,2
321594313,1515393636,1,2
321594312,1515393635,1,2
321594311,1515393635,1,2
321594310,1515393635,1,2
321594309,1515393635,1,2
321594308,1515393280,1,2
321594307,1515393528,1,2
321594306,1515393634,1,2
321594305,1515393633,1,2
321594303,1515393633,1,2
321594302,1515393632,1,2
321594301,1515393631,1,2
321594300,1515393631,1,2
321594299,1515393557,1,2
321594298,1515393631,1,2
321594297,1515393630,1,2
321594296,1515393629,3,1
321594295,1515393495,1,2
321594294,1515393629,1,2
321594293,1515393205,1,2
321594292,1515393628,4,2
321594291,1515393628,4,81
321594290,1515393628,1,2
321594289,1515393628,2,2
321594288,1515393628,2,2
321594287,1515393205,1,2
321594286,1515393215,1,2
321594285,1515393428,1,2
321594284,1515393485,1,2
321594283,1515393625,2,2
321594282,1515393235,1,2
321594281,1515393625,4,1
321594280,1515393232,1,2
321594279,1515393625,1,1
321594278,1515393509,1,2
321594277,1515393439,201,48
321594276,1515393624,1,3
321594275,1515393495,8,3
321594274,1515393623,1,2
321594273,1515393488,1,2
321594272,1515393622,1,2
321594271,1515393535,1,2
321594270,1515393357,1,98
321594269,1515393622,10,21
321594268,1515393621,1,2
321594267,1515393621,1,2
321594266,1515393423,1,2
321594265,1515393295,1,2
321594264,1515393587,1,2
321594263,1515393358,14,1
321594262,1515393193,7,51
321594261,1515393619,100,1
321594260,1515393620,1,1
321594258,1515393419,1,2
321594257,1515393615,28,10
321594256,1515393280,1,2
321594255,1515393619,1,2
321594254,1515393273,2,102
321594253,1515393619,1,2
321594252,1515393318,1,2
321594251,1515393619,1,2
321594250,1515393410,1,2
321594249,1515393618,1,1
321594248,1515393288,1,2
321594247,1515393367,2,2
321594246,1515393618,1,1
321594245,1515393618,1,2
321594244,1515393604,2,1
321594243,1515393265,1,3
321594242,1515393611,3,28
321594241,1515393618,1,2
321594240,1515393618,1,1
321594239,1515393447,1,2
321594238,1515393418,1,2
321594237,1515393614,1,2
321594236,1515393617,1,2
321594235,1515393566,1,2
321594234,1515393613,1,2
321594233,1515393614,37,11
321594232,1515393305,2,2
321594231,1515393617,1,2
321594230,1515393615,1,3
321594229,1515393465,1,2
321594228,1515393616,3,9
321594227,1515393285,3,2
321594226,1515393616,1,2
321594225,1515393616,1,2
321594224,1515393616,1,2
321594223,1515393319,1,6
321594222,1515393615,8,2
321594221,1515393491,10,11
321594220,1515393615,1,2
321594219,1515393374,1,2
321594218,1515393363,1,2
321594217,1515393388,1,2
321594216,1515393475,1,2
321594215,1515393607,1,2
321594214,1515393614,1,2
321594213,1515393614,1,2
321594212,1515393611,1,1
321594211,1515393614,1,2
321594210,1515393614,1,2
321594209,1515393583,1,2
321594208,1515393397,1,2
321594207,1515393382,1,2
321594206,1515393597,16,19
321594205,1515393612,1,2
